text,valence,arousal
又更了解了一些構造與概念，頗有收穫,6.416666666666667,5.0
上完課以後我收穫良多,6.785714285714286,4.142857142857143
今天認識到了很多以前從來沒看過的東西，讓我開了一點眼界,6.583333333333333,4.0
整節課都有點頭暈，吸收的很少,2.75,3.571428571428572
感覺最近上的越來越深入了，跟得越來越辛苦了,3.785714285714286,4.0
第一次碰到不是說太會，看也要看很久,4.25,3.785714285714286
感覺時間過很快，老師也講得清楚些了,5.916666666666667,4.583333333333333
這幾次常常講重複的東西，少了點新鮮感,3.666666666666667,2.25
今天老師依舊舉了很多例子，真的超有趣阿,7.714285714285714,7.583333333333333
老師提醒我們如果有不懂處要積極主動提問,5.785714285714286,2.833333333333333
上課越上越有趣，漸漸找到小樂趣，哈哈,7.714285714285714,7.166666666666667
今天所講解的內容自己理解起來不是很順利，課後要重頭的再看一遍,3.642857142857143,3.833333333333333
我常常聽不懂老師講了甚麼英文，但要是能夠翻譯一次的話，我的大腦就能自動對應出解釋了,4.083333333333333,3.9
今天老師告訴我們許多之前不知道的新知，非常謝謝,7.166666666666667,5.285714285714286
這方面我都有相關使用經驗，所以非常熟悉,6.166666666666667,4.416666666666667
老師的講解相當詳細，但麥克風收音時好時壞,5.285714285714286,3.25
今天課堂後半段的第九章，感覺看到了一片新大陸,6.083333333333333,6.0
說實在昨天教了什麼有點忘記了,3.666666666666667,3.285714285714286
老師的知識很豐富，上課語調抑揚頓挫，同學精神飽滿,8.75,4.166666666666667
老師能搭配一些日常生活的東西做比喻讓我們更加了解,6.083333333333333,4.333333333333333
今天聽得特別特別清楚呀，和老師有比較多的互動外，更加瞭解上課內容,6.75,6.166666666666667
課本的圖片中畫圖解釋的很清楚，所以理解蠻多的,7.214285714285714,5.916666666666667
知道這個算法，真的對我們的知識幫助很大,6.916666666666667,6.0
有點難，覺得有點聽不懂,4.166666666666667,3.916666666666667
今天把考試範圍都教完，下周就要考試，真心覺得嚇死人，看來這周不用睡了,3.833333333333333,8.166666666666666
今天上課的內容覺得蠻有趣的，而且今天能吸收的內容較多,6.583333333333333,4.083333333333333
這堂課對日後有莫大的幫助,6.857142857142857,5.0
老師努力教導，讓我更明白課程內容,6.857142857142857,4.75
這堂課大大增加我的認知，但總覺得教得有點太多了，難以消化,4.333333333333333,5.583333333333333
對於解決問題有了初步的認識,5.583333333333333,1.916666666666667
今天課程內容值得學習，學好對未來幫助很大,8.166666666666666,5.25
今天學到了很多專業知識，感覺真棒,6.916666666666667,4.916666666666667
今天的課程有些快，雖然跟得上但還是有一些些吃力,4.166666666666667,4.666666666666667
老師解說詳細，很有幫助,6.333333333333333,3.833333333333333
上完有種融會貫通之感，非常有趣,7.5,6.0
讓我更想奮發圖強好好把程式學好,6.857142857142857,6.666666666666667
今天講了許多的例子，給了我很多解決問題的方向,6.25,4.214285714285714
雖然教的內容有點複雜，也有點不是很懂,3.857142857142857,3.571428571428572
我覺得很有趣，而且感覺比前幾次都還能提起學習的興趣。,7.142857142857143,5.428571428571429
覺得今天聽得比較懂,5.416666666666667,3.142857142857143
今天上的課真充實,7.083333333333333,4.571428571428571
今天學到不少東西，希望之後都可以將這些東西運用在生活或工作上,6.166666666666667,3.916666666666667
今天又學到了不少新的知識,6.25,3.416666666666667
開始擔心期末考的題目會不會很難了,3.5,4.357142857142857
以前雖然有學過，但今天才發現要表達清楚不容易,4.666666666666667,5.583333333333333
整堂課下來聽得很充實,5.916666666666667,2.5
上課內容生動活潑，可以保持在精神很好的狀態,7.428571428571429,5.142857142857143
在考完試後，我明白自己仍有許多不足，讀的還不夠多,4.75,3.666666666666667
今天上的課程比較難，有點難以理解，希望講解可以詳細些,3.857142857142857,4.142857142857143
白板上寫的字還是有點看不太清楚,3.571428571428572,1.833333333333333
教得太快，部分板書還是看不懂,3.416666666666667,3.333333333333333
雖然真的不是很懂，但還是有了解一些,5.166666666666667,3.833333333333333
前面有點跟不上，但後面就真的聽懂了許多東西,5.416666666666667,4.214285714285714
課程內容很重要，應該要好好學習,7.0,4.071428571428571
今天聽完老師仔細地介紹後，更加有印象了,7.166666666666667,5.142857142857143
覺得上太快了，聽得很吃力,3.071428571428572,4.666666666666667
今天講到比較多實際應用的東西，聽起來比較能夠理解,6.25,3.357142857142857
教了很多東西，但希望可以聽到更多生活化的例子，增加印象,6.166666666666667,4.25
今天教的東西比較複雜，希望能放慢速度，讓我們有時間消化一下,3.666666666666667,3.25
今天上課的講內容覺得好複雜,3.0,4.714285714285714
聽得比較懂了，我覺得老師教的很有用，可以讓概念更清楚,6.857142857142857,5.833333333333333
上課方式有趣，很充實,6.583333333333333,4.5
參加比賽令人畏懼，實作難度也是一個考驗,4.214285714285714,4.416666666666667
對於課程內容有更多的了解，但剛開始接觸原文書讓我有點不適應，加上作業與小考，讓我更吃不消，希望作業與考試能不要那麼頻繁，也希望自己能盡快趕上進度,2.428571428571428,5.916666666666667
例子很生活化也讓我十分有印象,6.0625,4.357142857142857
許多需要思考以及應用的問題，真是一個頭兩個大阿,4.0,6.142857142857143
上的太快了，課文還來不及看完，可能過不久又要教作業跟考試了，老實說有一點應付不來,2.5,5.571428571428571
今天上的蠻有興趣的,6.416666666666667,2.333333333333333
我覺得講師非常厲害，他利用不同的方式帶我們依序解決問題,7.166666666666667,5.142857142857143
讓我更瞭解到這方面的知識，覺得蠻充實！,7.357142857142857,6.416666666666667
覺得蠻有趣的，也了解更多了,7.0,4.428571428571429
下課前老師相當用心的以口頭統整今天所教過的東西，這樣加深印象也能幫助學習，我覺得真的是很不錯,7.285714285714286,6.416666666666667
對於今天的課堂，我大概能明白,5.583333333333333,2.714285714285714
覺得還蠻好玩的，但是不太懂,5.5,4.333333333333333
老師將課程內容歸納的整理出順序，很有條理,7.142857142857143,2.75
今天上的內容有以較貼近生活的事件舉例，更能清楚地了解課程內容,6.083333333333333,3.928571428571428
今天上課教室內的氣氛過於沉悶，學生的注意力到第二節課時已經消磨光了,2.166666666666667,3.166666666666667
希望老師上課解說能多一些，讓我們理解課程內容。,5.083333333333333,3.142857142857143
有一些專有名詞，感覺聽了還是會從耳邊過去，因為連那是什麼都不知道,3.25,3.75
其實聽不是很懂,3.25,3.083333333333333
這門課涵蓋真是廣泛，真的是門博大精深的學問,6.5,5.071428571428571
今天坐在中間的座位，發現聽課效果良好,6.428571428571429,3.25
覺得真的很厲害，能夠預見離自己很遠的未來,6.857142857142857,6.666666666666667
真的是收穫良多，教得很棒，深入淺出,7.4,6.416666666666667
這麼難的東西能用紙筆寫出來，我覺得真的很厲害,7.5,6.142857142857143
今天教的聽不太懂，不知道是甚麼意思,2.642857142857143,3.214285714285714
最近無心上課，所以發現有許多不會也不懂的地方,2.416666666666667,2.571428571428572
老師講的笑話很好笑，哈哈,6.5,5.916666666666667
最近的內容有比較聽得懂，覺得滿不錯的,6.285714285714286,5.333333333333333
光看上課的投影片有點跟不上老師,3.75,5.25
有些部分覺得很困難，希望能更研究更多,3.75,4.833333333333333
我覺得我學到許多東西，受益良多,6.5,5.8
課堂上老師舉了不少生活化的例子讓我們理解，真是太棒了,8.333333333333334,7.416666666666667
老師挺幽默的，聽課能大幅提升各方面的知識,7.5,3.416666666666667
讓我對未來的課感到興奮，希望未來可以趕快來上到,6.75,6.357142857142857
耶! 終於教完了，下禮拜考試，期待期待,6.75,6.785714285714286
講解題目用畫圖表示，有讓思緒更加清晰,6.714285714285714,3.333333333333333
今天學到了很多知識，覺得好開心,7.714285714285714,5.928571428571429
經過更進一步的講解，讓我有更深入的了解，覺得學到了很多,6.666666666666667,5.583333333333333
今天聽完課有如撥雲見日，發現原來還有這麼多應用阿,7.333333333333333,7.5
老師講得很清楚，只不過要一開始就實作我認為是有點困難的，不過還是謝謝老師,5.2,4.0
這堂課對我幫助很大，希望以後能學到更多,7.75,5.357142857142857
今天上課講了期末考的題目，也太難了吧，完全沒信心,1.916666666666667,6.25
今天上課很開心，因為大部分我都有聽懂老師在說甚麼,6.166666666666667,4.333333333333333
下禮拜就要考試了，我想我要抓緊時間，在考試前把我還沒弄懂的地方好好搞清楚才行,5.75,5.285714285714286
經過老師風趣的介紹，我更加喜歡上這堂課,6.357142857142857,5.714285714285714
今天上課的內容，其實不是很清楚在說什麼，也不太清楚它的應用,3.357142857142857,3.166666666666667
我對這次的上課內容還挺有興趣的,6.25,4.285714285714286
老師的講解依然使人容易理解課本的內容,5.916666666666667,3.25
這張是重點，看來需要花更多時間去理解了,4.833333333333333,4.071428571428571
我覺得呢，今天上課有點快，看起來有一點點難，但是還是可以接受的,4.75,3.166666666666667
老師深入淺出的講解，我覺得很讚,7.4,6.25
今天的課程讓我有更深的了解，也十分感興趣,7.25,6.357142857142857
在自己仔細讀過課本課文內容之後，總算可以聽懂講課了，覺得相當興奮。,7.642857142857143,7.25
學習到了不少知識,5.833333333333333,2.333333333333333
我覺得老師講的有一點快，需要時間消化,4.5,4.0
或許是今天上的課程較枯燥，導致少許同學想睡,3.583333333333333,2.333333333333333
今天雖然只是淺談，但老師善用舉例讓我們更加了解,6.25,3.583333333333333
有些內容其實我還是搞不太懂,2.833333333333333,3.25
學到了很多知識，但很多東西還是要去複習,5.166666666666667,3.642857142857143
今天的課程老師很認真上課，越來越喜歡老師的課,8.214285714285714,6.916666666666667
這禮拜點出了解題的方向，有助於解題,6.166666666666667,2.25
幾十年前的人的想法竟然還能適用於現在，他的高瞻想法實在難以想像,6.916666666666667,7.916666666666667
第一次接觸覺得很新鮮，講師也很用心講解，滿意今天自己的表現,8.666666666666666,6.071428571428571
我有點擔心會完成不了這次的作業,2.857142857142857,4.083333333333333
今天對於課程更加有心得了,7.416666666666667,6.214285714285714
今天聽得比較ok，覺得對我以後有很大的幫助,6.0,3.75
今天教的問題還蠻吸引人注意的而我也蠻有興趣的,6.666666666666667,5.333333333333333
有些部分只有聽過但沒有很了解，如果要寫功課可能會有點困難,2.916666666666667,2.75
今天學到了很多很實用很充實的內容,7.5,4.285714285714286
今天教的例子都還蠻好懂，都跟我們身邊的一些應用有關,6.857142857142857,4.833333333333333
受益良多，頗有趣,6.5,3.083333333333333
教得很棒啊，讚讚的，收獲良多,8.142857142857142,7.083333333333333
今天舉的一些例子還蠻好懂得,6.5,4.0
今天很多人上課沒帶課本，我也覺得很不應該，應該要保持正面的學習態度,4.166666666666667,5.75
我覺得老師講解詳盡，令我明白課程的重要性,6.571428571428571,5.083333333333333
有許多地方還沒有搞清楚，希望老師能再幫我們複習一下,4.785714285714286,4.0
對於目前上課的方式不太適應，很沉悶,1.916666666666667,3.416666666666667
總覺得教得有點太多了，難以消化,3.0,4.071428571428571
雖然有點難，不過還是勉強聽得懂,5.083333333333333,3.642857142857143
內容生動有趣,7.214285714285714,2.416666666666667
豐富的圖表範例使課程有趣許多,6.416666666666667,3.857142857142857
有課本的搭配，即使課堂上有較不懂得地方也能去看,5.833333333333333,3.642857142857143
今天的課程我還滿有興趣的，所以上起來覺得很不錯,6.25,5.0
聽完課程後，我對習題有更多的想法,6.333333333333333,4.75
覺得課程結合有關日常的事，真的很好玩，也讓人更好奇,8.166666666666666,7.5
你好棒一級棒期末考希望能好好發揮,7.166666666666667,6.071428571428571
有些細節還是聽不太懂,3.833333333333333,4.357142857142857
大致能跟上課程,5.083333333333333,1.833333333333333
我覺得學習這些概念很有幫助，可以幫助我釐清思緒,6.166666666666667,5.083333333333333
看到考試分數之後覺得還可以再進步，要更仔細聽課,6.583333333333333,5.142857142857143
老師說的一時間反應不過來,4.6,2.833333333333333
我很喜歡老師讓我們思考,6.416666666666667,3.916666666666667
老師的上課方式，引不起我對課程的興趣,2.0,4.166666666666667
上課內容有點聽不太懂，但還跟得上,4.666666666666667,4.416666666666667
老師清楚解釋了原理，非常清楚易懂,6.25,5.25
聽說下次考試數量有點繁多，所以感覺有點壓力呢,4.333333333333333,3.166666666666667
感覺學到了很多東西，卻又覺得東西學得還不夠深,3.916666666666667,3.857142857142857
成績不理想，蠻失望的,1.416666666666667,3.214285714285714
老師講的很棒，讚讚,7.857142857142857,4.416666666666667
出了一些作業，還跟得上,5.166666666666667,3.333333333333333
今天教的可以與很多東西結合起來，我覺得滿有趣的,7.071428571428571,5.142857142857143
我個人認為今天學的東西有比較複雜一點,4.571428571428571,3.571428571428572
今天上課我有點小小不專心，在此懺悔，不過還是有在聽課,4.357142857142857,3.833333333333333
老師只有點到一下而已，覺得沒有很熟悉，對於內容還是沒有很理解,3.357142857142857,4.142857142857143
老師說的一派輕鬆，但我卻覺得一樣難，需要時間去慢慢瞭解,4.0,4.642857142857143
發現自己了解的頗少，所以之後要注意聽老師的上課內容,5.857142857142857,4.083333333333333
很多是我以前沒聽過的東西，感覺很不錯,6.714285714285714,4.0
老師講的不錯，棒棒,7.0,4.5
很多課本上的英文專有名詞不了解，也希望可以解釋一下,4.333333333333333,4.214285714285714
有配合故事介紹，聽起來不會枯燥乏味,6.916666666666667,3.333333333333333
我覺得老師有嘗試著傾聽學生們的心聲,6.75,5.0
由於老師都是親身經歷的，講起來比課本更有活力些，讓我們比較好記憶。,6.5,5.416666666666667
今天的課程內容，很不懂，尤其是那張圖，不知道它在說什麼,2.333333333333333,5.714285714285714
這堂課讓我感覺很有趣，這是我第一次那麼詳細的了解,7.714285714285714,6.833333333333333
節奏很快，我目前還有些模糊,3.583333333333333,4.583333333333333
第一次聽到這種說法，越聽越有趣,6.357142857142857,4.083333333333333
今天學到了更多的知識，又是個充實的一天,6.666666666666667,4.214285714285714
太多專有名詞，上起來還蠻吃力的,3.75,3.5
對於課程有了初步的認識,5.166666666666667,1.5
還是有些不太懂，身邊的同學也無法完全了解，希望下次上課前能把問題解決,3.785714285714286,4.5
是不是該自己上網找資料閱讀一下比較好，但感覺會花很多時間,3.666666666666667,4.285714285714286
有許多例子第一次聽到就有種很熟悉的感覺，讓我印象非常深刻,6.5,3.642857142857143
今天教的讚,7.0,4.916666666666667
內容不難，都是稀鬆平常的用法,6.083333333333333,3.357142857142857
這堂課我聽得十分投入,6.3,3.5
上課方式就像是照本宣科一般，讓我提不起勁學習,2.5,4.285714285714286
老師在講解之中總會穿插許多故事，讓課程變得非常有趣，有感受到老師的用心,7.5,5.25
有些內容都草草帶過，即便認真聽講速度也跟不上,2.75,4.785714285714286
用講故事的方式，聽了感覺比較有興趣，不乏味,6.5,2.916666666666667
今天上課的節奏略快,4.6,3.714285714285714
教的很詳細，很棒,6.928571428571429,3.0
能夠了解，但還是有點抽象的概念而已就是了,5.285714285714286,4.833333333333333
接觸到較陌生的內容，不過在實例講解後有進一步的認識,6.083333333333333,2.5
至少能聽懂一半以上，受益良多,6.083333333333333,3.416666666666667
今天的課程我特別有興趣，想要多瞭解，未來也想從事相關工作,7.0,4.285714285714286
深刻了解，內容十分充實,7.071428571428571,4.0
這次感覺聽得懂一些了! 還是希望能稍微複習上次的，這樣會比較清楚,5.916666666666667,4.785714285714286
上課進度跳太快，跟得有點吃力,3.142857142857143,3.7
我發現我越來越聽不懂上課的內容，所以我要快點去看課本了,3.583333333333333,5.1
今天的上課內容比較好懂一些,6.0,3.833333333333333
學習這方面的專業真的要不停充實自己，才不會跟不上世界的變化,6.5,5.214285714285714
明天要考試，還要交作業，加油,4.583333333333333,6.416666666666667
老師講得內容雖然不是很懂，但是仍然覺得獲益良多,5.75,4.357142857142857
不斷的挫折，澆熄了我學習的欲望,1.5,5.857142857142857
還是聽不太明白，理解上有障礙,3.0,3.5
我還是乖乖的按照課本一步一步念，可能會好一點吧，希望考試之前可以念熟,4.642857142857143,3.916666666666667
聽到一些自己原來不知道的，感覺很棒，感覺上對課了,7.214285714285714,6.166666666666667
只是用聽的有點乏味，希望改善互動方式,3.357142857142857,2.5
今天的課又出現了很多我不懂的名詞了,3.571428571428572,3.416666666666667
老師今天上課節奏感覺掌握得不錯,6.583333333333333,3.857142857142857
容易了解，對未來很有用,6.5,4.642857142857143
今天上課教的有點難，有很多地方聽不大懂，下禮拜要考試也太有難度了,2.916666666666667,7.583333333333333
覺得老師講話速度跟進度很快，希望在跟同學們解釋新東西的時候能放慢一點,3.833333333333333,4.583333333333333
我覺得講解的滿詳細，尤其是效率的部分讓我收穫良多,7.285714285714286,4.5
我覺得白板寫的字有些有點小，看不太清楚,4.083333333333333,2.166666666666667
從這些課程可以學到很多不一樣的知識,6.583333333333333,3.928571428571428
今天最大的心得就是學到要打好基礎,5.833333333333333,3.75
這次考試，我考得非常不理想，很糟糕,1.25,5.75
基礎很重要，有空需要複習回憶一下,5.642857142857143,3.714285714285714
基礎打穩，之後的學習就會更加得心應手,6.071428571428571,3.5
今天的課沒有完全理解,3.0,4.166666666666667
趕課趕滿快的，跟不太上,3.25,6.0
希望功課能少一點，這樣我學別的沒學過的東西的時間能更多,3.5,3.071428571428572
今天上課內容很多，講得非常快，有些地方我還是不太懂,4.166666666666667,3.785714285714286
今天上課獲得的東西很充實，收穫良多,6.75,5.416666666666667
講課時還能順便說一些人生的道理，覺得蠻有趣,6.166666666666667,3.166666666666667
老師問了許多問題，可能自己還沒完全吸收，所以每次都答的不是很清楚,3.714285714285714,3.4
希望作業與考試能不要那麼頻繁，也希望自己能盡快趕上進度,3.416666666666667,3.916666666666667
老師講的許多內容讓我非常感興趣，非常喜歡老師講的東西,8.214285714285714,6.916666666666667
經過這堂課，我對於這些有更深的認識了,7.285714285714286,3.916666666666667
很多東西都沒有舉比較實際的例子,3.166666666666667,3.571428571428572
今天的課並不會太難，只要一點點時間搞懂他的原理，就可以自由的運用了,5.5,3.357142857142857
之前有看過這方面的書，在課堂上再看到一遍印象更深刻，這方面應該是難不倒我,6.833333333333333,5.0
最近已經變得漸漸能夠理解上課的內容了,6.071428571428571,3.583333333333333
滿新奇的，覺得開始與自己的生活有所接觸,6.083333333333333,4.357142857142857
今天聽完前面幾組報告，才知道自己的不足，感到深深的無力感,1.583333333333333,5.142857142857143
老實說我也聽不太懂，在快速的進度壓力下又加上作業與考試，讓大家吃不消,1.714285714285714,6.166666666666667
沒課本有點聽不太懂,3.357142857142857,2.3
老師今天教得依然超水準，很棒很精彩,8.75,7.928571428571429
有些時候投影片跟課本常常對不到，還沒看懂老師就會跳下一張了,3.166666666666667,5.571428571428571
今天的課程滿有趣的，但對於一些新的東西還需要一點時間去消化一下,5.714285714285714,4.071428571428571
對今天老師講的有點半信半疑的感覺,2.833333333333333,5.0
覺得課程越來越難懂了,3.142857142857143,4.916666666666667
今天太累了， 吸收不太到東西,2.25,4.642857142857143
覺得很貼近生活，比較能夠理解,6.25,4.071428571428571
這次上課收穫很大,6.5,2.583333333333333
很貼近日常生活，很有趣,7.333333333333333,5.916666666666667
老師上課都很詳細，還會結合時事,6.333333333333333,4.071428571428571
學到蠻多東西的，感覺越來越好玩了,7.666666666666667,5.928571428571429
教的內容有點繁瑣，又一直重複，感覺像機器人,2.833333333333333,6.5
對有一些理論的觀念還是很模糊,3.571428571428572,3.083333333333333
發成績，進步了，很不錯,6.916666666666667,6.428571428571429
上的比較趕,3.5,3.0
有點深度，但是能考驗我們的能力,5.928571428571429,3.583333333333333
很有趣，但白板上的字偏小,5.916666666666667,3.071428571428572
雖然複雜，但也不是到很難懂,4.857142857142857,3.833333333333333
這一章還蠻好懂的,6.25,4.333333333333333
今天上的我覺得有些地方有點模糊,3.666666666666667,2.785714285714286
今天上的有點難，有點跟不上,3.6,3.714285714285714
依舊要認真學習，才能把這門科目學好,5.916666666666667,4.166666666666667
很多部分聽不太懂，需要加油了,3.785714285714286,2.928571428571428
我又學到更多東西了，謝謝老師精彩的上課,7.4,6.428571428571429
思路清楚，解釋淺顯易懂，好課,7.0,4.357142857142857
已經逐漸理解這堂課究竟在教些什麼了,5.666666666666667,3.083333333333333
今天發考卷成績有點糟，需要再接再厲，更加努力,3.166666666666667,5.333333333333333
覺得上課內容聽的蠻吃力的，很多內容需要去了解,4.083333333333333,5.0
每次都很複雜難懂，令人氣沮,1.25,6.571428571428571
老師今天講的真開心，我很努力想聽懂,7.5,5.928571428571429
老師漸進的教學，一開始先大略的點出，再一步一步的講解，讓我充分了解,6.928571428571429,3.25
這節課是我從開學以來最認真上的一節課，我覺得我學到了不少東西,7.5,6.5
今天講的學得特別的快，因為自己有經驗，老師也利用我們的經驗讓我們學的更好更快,6.857142857142857,5.0
今天教得很快  不理解部分內容,3.714285714285714,4.0
恩....感覺真的挺複雜的，應該要好好念書才是,3.916666666666667,3.642857142857143
整體來說不錯,5.583333333333333,1.416666666666667
讓我覺得不知如何是好，因為我根本沒學過，那要怎麼去做啊,1.583333333333333,7.416666666666667
發現邏輯都一樣，感到非常神奇,6.75,7.75
今天的課滿具有思考性的,6.666666666666667,4.285714285714286
回家要好好複習今天所教的,5.666666666666667,4.166666666666667
今天感覺被開拓了很多新的知識,6.416666666666667,4.25
今次在課堂上使用太多專有名詞，有些聽不懂,3.583333333333333,3.666666666666667
我覺得教的有點快，而且作業的量有點太多,2.916666666666667,5.214285714285714
希望老師上課能人性化一點,2.916666666666667,4.666666666666667
我覺得課程越來越難，有些專有名詞都講得太自然一下就帶過,2.642857142857143,4.857142857142857
今天講了許多東西，收穫良多，回家得開始寫作業了,6.25,3.714285714285714
今天的內容好像有點複雜，雖然有解釋，但還是不太理解,3.714285714285714,2.333333333333333
昨天上課很多人不專心，我認為非常不應該，這樣不僅對老師不尊重，更本末倒置了,1.916666666666667,6.8
在自己的閱讀過後相信能吸收得很好,6.5,3.285714285714286
我覺得自己還是先把目前該做的做好，然後再考慮其他事情吧,4.666666666666667,4.333333333333333
今天講解的沒昨天詳細,3.714285714285714,2.416666666666667
上課的時候，只看PPT很容易就恍神掉了,4.071428571428571,3.3125
上完課之後讓我對所學有了新的認識與了解,6.416666666666667,4.666666666666667
舉了一些例子，感覺更容易懂,6.083333333333333,3.785714285714286
因為很多沒接觸過，加上上課進度很快，所以有時候跟不太上,4.083333333333333,4.5
今天提早下課，真的超級開心的,7.833333333333333,8.071428571428571
教室裡的味道很可怕,1.5,7.0
如果老師講得更多，我相信可以學得更多,6.25,5.214285714285714
此處應該要多加鑽研,5.857142857142857,1.916666666666667
舉了很多實例，能夠把這麼艱深的東西變成清楚明瞭，真的很厲害,7.785714285714286,6.214285714285714
覺得這次的上課內容很神奇，很複雜，但是很好玩,7.571428571428571,6.428571428571429
有點不是很了解，還得再看課本才能跟上,4.416666666666667,4.333333333333333
目前的內容都算簡單，並且這周課程比起之前有吸引力許多,6.785714285714286,4.142857142857143
有點難以理解，希望多練習有幫助,5.0,3.9
上課使用的譬喻法跟例子很難懂,2.583333333333333,3.333333333333333
先預習再聽這堂課特別有感覺,6.857142857142857,5.428571428571429
聽完老師的講解，讓我開始產生了學習興趣,6.916666666666667,5.166666666666667
今天上完後，對各種的應用工具更加地了解了,6.333333333333333,3.916666666666667
聽不懂，而且有時候會有點想睡覺,3.083333333333333,1.916666666666667
下個禮拜要考試來著，感覺要熬夜看書了,3.833333333333333,4.25
以前看過相關的書籍，上完課才知道可以延伸到這麼多地方,6.357142857142857,4.0
認識了基本原理， 收穫豐富,6.5,4.25
對於今天教的內容有深刻的了解,6.916666666666667,4.333333333333333
我覺得學了不少東西,6.166666666666667,3.5
明顯感覺今天教學內容有放慢腳步，有時間可以思考及回想今天上課內容,6.333333333333333,3.0
覺得還需要自己回去看課本理解比較能融會貫通,4.333333333333333,2.928571428571428
我覺得這是一個嚴重的問題，需要我們好好探討,3.416666666666667,5.642857142857143
今天講到很多方法相似的地方，讓人思考很多,5.666666666666667,2.083333333333333
都不太會，也不敢問，覺得很無助,2.214285714285714,5.642857142857143
課程內容可以讓整體思考能更加有效率,6.785714285714286,3.642857142857143
概論部分易懂，希望細節的部分可以提更多例子，能更清楚它的優缺點,5.416666666666667,3.583333333333333
覺得老師會給學生一些未來的方向，還有說一些很實際的東西,6.583333333333333,4.333333333333333
半小時就能學會，讓我吃了一驚,6.071428571428571,7.666666666666667
我要認真學習，為以後打好基礎,6.571428571428571,5.285714285714286
覺得老師上課很吸引人,7.416666666666667,4.833333333333333
今天上課讓我收益頗多，也讓我了解到我從開學到現在所學到的東西,7.357142857142857,6.583333333333333
這門課比想像中來的更有趣,6.5,5.916666666666667
明天要考期中了，要好好把以前寫的功課好好讀過一遍，認真讀期中考,6.857142857142857,5.333333333333333
今天我獲益良多，學會了許多方法，對我日後非常有幫助,8.0,5.416666666666667
上課內容越來越接近我們日常生活中會接觸到的東西，很好玩也很有意思,6.75,5.75
教了一些方法，感覺蠻酷的,6.916666666666667,5.142857142857143
雖然不是很清楚，但這週會把他看完,5.0,2.928571428571428
期待能夠學到更多,6.166666666666667,5.583333333333333
教得有點快，但細節還蠻清楚的,6.0,4.416666666666667
這章一整個不懂,1.416666666666667,6.9
常常會搞不清出老師教到哪裡，浪費許多時間在尋找內容上,2.785714285714286,6.333333333333333
不知道為甚麼，今天聽老師的課特別有精神,7.0,5.071428571428571
各種新名詞解釋的還不是很清楚，感覺就像是在跟已經懂的人聊天,3.0,4.333333333333333
今天上的好像比平常自己在學得要更接近了,6.333333333333333,4.785714285714286
板書有點小有點亂，做筆記時比較難整理,4.0,3.928571428571428
上課方式有點死板，後悔選了這門課,1.357142857142857,5.25
這幾次上課我發現，原來老師其實只是上課比較嚴厲，其實人還不錯的,5.583333333333333,4.833333333333333
今天教的東西，讓我有了更多概念和想法，實在是獲得許多啟發,6.75,5.916666666666667
利用上課所學後，思考變得容易,6.25,3.5
拿到課本後，有聽不懂的，也可以看一下課本讓自己更瞭解上課的內容,5.083333333333333,3.0
今天的課程我很喜歡，如往常的一樣學到很多東西,7.333333333333333,4.857142857142857
才隔一天竟忘得差不多了，講的是內容是很難又很重要的東西,3.5,7.333333333333333
因為對這方面還算有興趣，之後應該會選相關的課,6.4,4.0
雖然已經有減慢速度，但是我依然搞不懂今天的內容,3.428571428571428,4.357142857142857
今天講的東西了無新意，一開始差點睡著，後來有醒著了,2.5,2.75
今天上的很有趣，例子生動，生活中看得見，值得學習,6.916666666666667,6.0
今天的課程，吸收率up up，可能是講得比之前慢的關係吧,7.0,6.0
老師教得真的很清楚，受益良多,6.416666666666667,3.785714285714286
我一直抱持很高的興趣，希望能介紹多一點相關知識,7.142857142857143,5.916666666666667
今天上的比較符合時代趨勢，獲益良多,6.583333333333333,3.166666666666667
聽說這章可以輕鬆上手，聽到這樣我覺得相當安心,6.857142857142857,3.25
今天上課老師講了很多，但我都聽不懂,2.25,3.666666666666667
教授上課內容讓我產生了共鳴,6.666666666666667,5.0
今天上的速度是我能理解的速度，我上的很開心,7.571428571428571,4.916666666666667
今天老師講了許多例子，讓我們腦力激盪一番,5.75,3.583333333333333
今天的課程，我覺得比上次的難耶，內容不太好理解,3.416666666666667,3.833333333333333
我覺得今天學得很精實,6.416666666666667,5.928571428571429
真的是講好快喔，蠻出乎意料的就已經結束了,4.0,6.416666666666667
今天我覺得老師教得很好，會適時問大家問題，講的也比較生活化，會讓我們比較融入比較抽象的世界,7.666666666666667,4.642857142857143
希望可以更詳細的多講解一些，因為有些我以前從沒有碰過，會看不太懂,4.166666666666667,3.5
感覺比前陣子教的東西又更難些了，要趕上進度有點累,3.5,4.928571428571429
需要細心的思考才能最清楚的呈現，這是我需要學習的地方,5.666666666666667,4.166666666666667
覺得好難，看來得更拼了,4.75,5.5
這禮拜坐起來比較不會像上次那麼擠，上起課來也比較舒服，讓我更容易聽老師的講解,7.571428571428571,4.666666666666667
開始聽的有點吃力，越聽越不懂了,2.416666666666667,4.857142857142857
老師在上課的時候不停地以互動的方式讓我們思考，也使我們更能深入探討其中的意義以及更加印象深刻,6.928571428571429,4.75
喜歡老師上課的方式，覺得開發這些東西的人真的很厲害,7.0,5.642857142857143
之前沒碰過這個領域，所以讀起來有點吃力,4.083333333333333,3.666666666666667
